Bucket_Owner,Bucket,Time,Remote_IP,Requester,Request_ID,Operation,Key,HTTP_method,Request_URI,HTTP_status,Error_Code,Bytes_Sent,Object_Size,Total_Time_ms,Turn_Around_Time_ms,Referrer,User_Agent,Version_Id
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:14:21+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,2A7818675DD6E4B2,REST.GET.OBJECT,logs/2016-10-28-09-22-02-2B3E6D8FC6D1184D,GET,/cloudydap/logs/2016-10-28-09-22-02-2B3E6D8FC6D1184D?X-Amz-Date=20161028T151219Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=b8d45f3759ce983c0b3e4ec4c27abe0fbe44063274f8cf8145f270cd995ef6d6&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,367,367,59,58,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:14:32+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,653C5D8C32636B75,REST.GET.OBJECT,logs/2016-10-28-05-34-10-0BB7798F7B279A4A,GET,/cloudydap/logs/2016-10-28-05-34-10-0BB7798F7B279A4A?X-Amz-Date=20161028T151231Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=f5cb19bcb63db2f7085582ce831b17852a921c84841b1d086560b510dae7a737&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,367,367,73,72,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:14:53+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,0C323C46CDAE9E7D,REST.GET.OBJECT,logs/2016-10-28-03-43-46-7A6DD1D5ECEECAD3,GET,/cloudydap/logs/2016-10-28-03-43-46-7A6DD1D5ECEECAD3?X-Amz-Date=20161028T151252Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=0fe44b668d48b2cff9f4a14903bfca5bc78349c83871bcfe0d8ec1453e20c426&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,1102,1102,77,76,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:01:54+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,8D80B140AD3EC305,REST.GET.OBJECT,logs/2016-10-28-13-42-04-0197157A5FB11E3B,GET,/cloudydap/logs/2016-10-28-13-42-04-0197157A5FB11E3B?X-Amz-Date=20161028T150153Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=024e28b4ced7b99f4423106f449f3e2a8d12495bc5d9f8f7b69cd0f5269f1831&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,733,733,227,226,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:44:50+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,6904E8229FFB5954,REST.GET.OBJECT,logs/2016-10-27-14-40-57-95B1FA1B4BE1C548,GET,/cloudydap/logs/2016-10-27-14-40-57-95B1FA1B4BE1C548?X-Amz-Date=20161028T154210Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=3ed6dae1d648e73dfdf4e5a6dc8d10411f7a19208d0820609722cc300a7a5d0d&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,368,368,46,45,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:45:28+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,85E3AD848734223A,REST.GET.OBJECT,logs/2016-10-28-14-42-58-2F41CF06DFD13165,GET,/cloudydap/logs/2016-10-28-14-42-58-2F41CF06DFD13165?X-Amz-Date=20161028T154247Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=6cb021720e86cf74dd6032727bec42d3a8316a61fa4be7112245a14cb82db995&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,364,364,44,43,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:45:42+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,440708A7F42B7B83,REST.GET.OBJECT,logs/2016-10-28-14-40-16-689C4A826E08F204,GET,/cloudydap/logs/2016-10-28-14-40-16-689C4A826E08F204?X-Amz-Date=20161028T154301Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=2c36a38f377cfacfadf0175955d6a1c9c51c71c33bbd8668887fce0675a74aa2&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,366,366,47,47,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:02:20+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,0C3E3C7C50D33E96,REST.GET.OBJECT,logs/2016-10-28-14-37-44-77BF5B9FE30482C2,GET,/cloudydap/logs/2016-10-28-14-37-44-77BF5B9FE30482C2?X-Amz-Date=20161028T150219Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=02b7a2b55575cc8b17171d90cdb92d22e8201c4dac8396fabc43f0d36115019e&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,366,366,25,24,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:45:49+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,F0F36FF15A289DEA,REST.GET.OBJECT,logs/2016-10-28-14-37-44-77BF5B9FE30482C2,GET,/cloudydap/logs/2016-10-28-14-37-44-77BF5B9FE30482C2?X-Amz-Date=20161028T154547Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=3bc0f312bc26a221db57d6d224289fb89f8b7b36b769e2bed535400b1524fb59&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,366,366,41,41,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:45:55+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,D2FA77DE0C559AEE,REST.GET.OBJECT,logs/2016-10-28-14-37-44-77BF5B9FE30482C2,GET,/cloudydap/logs/2016-10-28-14-37-44-77BF5B9FE30482C2?X-Amz-Date=20161028T154553Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=18352745e9339cf72c563d19b1053e01bd81e77f49d5ef45808de15497bee3ec&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,366,366,132,132,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:45:35+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,3ADECDFC59721AD8,REST.GET.OBJECT,logs/2016-10-28-14-40-53-0C3DF1C028E2DFF9,GET,/cloudydap/logs/2016-10-28-14-40-53-0C3DF1C028E2DFF9?X-Amz-Date=20161028T154254Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=89bdd54e5f93a6d7bed1b3880d6b1ddd7984f9d2dfddbb011335f7c2a6fee626&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,367,367,56,55,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-10-28T15:45:21+00:00,74.96.111.45,arn:aws:iam::688542879810:user/ajelenak,A3208ECEC21B6B24,REST.GET.OBJECT,logs/2016-10-28-14-48-04-98600D485954D1DD,GET,/cloudydap/logs/2016-10-28-14-48-04-98600D485954D1DD?X-Amz-Date=20161028T154240Z&X-Amz-Expires=300&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Signature=a1a7d740daed9fa08415aa52d6b010dda43484a7d3868add5148f0e177db5fa0&X-Amz-Credential=ASIAINAFGRIYSFBZNKLQ/20161028/us-east-1/s3/aws4_request&X-Amz-SignedHeaders=Host&x-amz-security-token=FQoDYXdzEBgaDDIjZY6i%2BS%2BPmFVb/SKiA7eEUD4CUZvEwICh79l2HnR%2BjLL2BOCKF0Ipd85/Bj26Pc/IHQgEUr0dI0zXpgGolOyThD2hV/mVswiOWaoNsYQSsGzmIqFxR%2B%2Bd1PhQlKI1SLjlEmtnC9vlxzTu4JqJx%2B5mSMs9Rwlra6qr1CdJ5X3FezB2lih5L/pxSwhyCmHsLDi3H3nLRT3fouYszL66zDkU/ZL6BVGyGni0XbDmlvTwrGTGLWS3UmHFWH/HjGl%2BqdfI9cDJOZ3eT0XmR8Qld8CJlRAseZ7KCkIGcgxurrQg5mJFXg/po/37UhYgfj6t3toVrGYOIparjpZgaj7DuMZ4v52s4Jz2BhhhHAJn34vaklbPWVtXqQJIrF1G4fB98zmmOgqOG0Ww5ZX1inVNSGNqb%2BEhaDmGkIYoSD60DHc1TrPCIxeYpDEfvEfPiQJ8Xc%2B/UYNaWE5gjX%2BACvWjN8PrFhaln/I8kQldYbMfYk/31xd/cfsDRV5TKsP3UEZea0nWhlChjEPHchclUDRhu67wXeRwpCzoG%2Bx51yYxbl4w7OeDsFNbyb/2JWNygawz7cwostDNwAU%3D,200,-,368,368,49,49,https://s3-console-us-standard.console.aws.amazon.com/GetResource/Console.html?region=us-west-2&pageLoadStartTime=1477666889404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",-
